ds_date,city_name,orders_forecast_rooster,orders_real,worked_hours,rider_payments,utr_diario,cpo_diario,cph_diario
2026-04-29,Barquisimeto,429,473,224.0,8475.08,2.11,17.92,37.84
2026-04-29,Cabimas,0,,,8475.08,,,
2026-04-29,Caracas,4914,5029,2776.08,8475.08,1.81,1.69,3.05
2026-04-29,Guarenas,208,215,130.8,8475.08,1.64,39.42,64.8
2026-04-29,Maracaibo,87,93,56.73,8475.08,1.64,91.13,149.4
2026-04-29,Maracay,102,110,109.58,8475.08,1.0,77.05,77.34
2026-04-29,Margarita,161,155,93.7,8475.08,1.65,54.68,90.45
2026-04-29,Puerto la cruz,280,304,155.5,8475.08,1.95,27.88,54.5
2026-04-29,San antonio,0,,,8475.08,,,
2026-04-29,San cristobal,0,,,8475.08,,,
2026-04-29,Test_merida,0,,,8475.08,,,
2026-04-29,Valencia,288,261,143.12,8475.08,1.82,32.47,59.22
2026-04-30,Barquisimeto,467,539,239.92,9943.3,2.25,18.45,41.44
2026-04-30,Cabimas,0,,,9943.3,,,
2026-04-30,Caracas,5618,6320,2925.84,9943.3,2.16,1.57,3.4
2026-04-30,Guarenas,250,281,139.29,9943.3,2.02,35.39,71.38
2026-04-30,Maracaibo,108,79,56.59,9943.3,1.4,125.86,175.71
2026-04-30,Maracay,110,118,121.9,9943.3,0.97,84.27,81.57
2026-04-30,Margarita,166,185,97.77,9943.3,1.89,53.75,101.71
2026-04-30,Puerto la cruz,291,327,164.74,9943.3,1.98,30.41,60.36
2026-04-30,San antonio,0,,,9943.3,,,
2026-04-30,San cristobal,0,,,9943.3,,,
2026-04-30,Test_merida,0,,,9943.3,,,
2026-04-30,Valencia,346,312,180.13,9943.3,1.73,31.87,55.2
2026-05-01,Barquisimeto,555,508,274.57,12247.95,1.85,24.11,44.61
2026-05-01,Cabimas,0,,,12247.95,,,
2026-05-01,Caracas,7330,6998,3235.51,12247.95,2.16,1.75,3.79
2026-05-01,Guarenas,317,373,198.58,12247.95,1.88,32.84,61.68
2026-05-01,Maracaibo,100,102,72.52,12247.95,1.41,120.08,168.9
2026-05-01,Maracay,125,184,153.83,12247.95,1.2,66.56,79.62
2026-05-01,Margarita,194,198,117.46,12247.95,1.69,61.86,104.27
2026-05-01,Puerto la cruz,350,325,186.78,12247.95,1.74,37.69,65.57
2026-05-01,San antonio,0,,,12247.95,,,
2026-05-01,San cristobal,0,,,12247.95,,,
2026-05-01,Test_merida,0,,,12247.95,,,
2026-05-01,Valencia,406,287,213.94,12247.95,1.34,42.68,57.25
2026-05-02,Barquisimeto,526,440,244.64,10197.57,1.8,23.18,41.68
2026-05-02,Cabimas,0,,,10197.57,,,
2026-05-02,Caracas,6554,6064,3440.02,10197.57,1.76,1.68,2.96
2026-05-02,Guarenas,328,336,165.18,10197.57,2.03,30.35,61.73
2026-05-02,Maracaibo,87,103,60.64,10197.57,1.7,99.01,168.18
2026-05-02,Maracay,156,148,154.65,10197.57,0.96,68.9,65.94
2026-05-02,Margarita,200,186,111.79,10197.57,1.66,54.83,91.22
2026-05-02,Puerto la cruz,350,334,180.4,10197.57,1.85,30.53,56.53
2026-05-02,San antonio,0,,,10197.57,,,
2026-05-02,San cristobal,0,,,10197.57,,,
2026-05-02,Test_merida,0,,,10197.57,,,
2026-05-02,Valencia,385,378,196.88,10197.57,1.92,26.98,51.79
2026-05-03,Barquisimeto,665,556,312.69,20315.77,1.78,36.54,64.97
2026-05-03,Cabimas,0,,,20315.77,,,
2026-05-03,Caracas,7772,6783,3589.5,20315.77,1.89,3,5.66
2026-05-03,Guarenas,517,555,196.72,20315.77,2.82,36.6,103.28
2026-05-03,Maracaibo,189,185,105.1,20315.77,1.76,109.81,193.3
2026-05-03,Maracay,263,166,197.75,20315.77,0.84,122.38,102.73
2026-05-03,Margarita,321,285,128.22,20315.77,2.22,71.28,158.44
2026-05-03,Puerto la cruz,462,706,275.46,20315.77,2.56,28.78,73.75
2026-05-03,San antonio,0,,,20315.77,,,
2026-05-03,San cristobal,0,,,20315.77,,,
2026-05-03,Test_merida,0,,,20315.77,,,
2026-05-03,Valencia,509,505,243.02,20315.77,2.08,40.23,83.6
2026-05-04,Barquisimeto,435,395,273.99,8114.4,1.44,20.54,29.62
2026-05-04,Cabimas,0,,,8114.4,,,
2026-05-04,Caracas,4447,4679,2479.16,8114.4,1.89,1.73,3.27
2026-05-04,Guarenas,202,167,102.61,8114.4,1.63,48.59,79.08
2026-05-04,Maracaibo,105,93,59.03,8114.4,1.58,87.25,137.45
2026-05-04,Maracay,130,74,120.86,8114.4,0.61,109.65,67.14
2026-05-04,Margarita,168,180,109.22,8114.4,1.65,45.08,74.29
2026-05-04,Puerto la cruz,283,321,189.82,8114.4,1.69,25.28,42.75
2026-05-04,San antonio,0,,,8114.4,,,
2026-05-04,San cristobal,0,,,8114.4,,,
2026-05-04,Test_merida,0,,,8114.4,,,
2026-05-04,Valencia,280,265,137.52,8114.4,1.93,30.62,59.0
2026-05-05,Barquisimeto,472,419,223.97,8127.98,1.87,19.4,36.29
2026-05-05,Cabimas,0,,,8127.98,,,
2026-05-05,Caracas,4697,4642,2520.25,8127.98,1.84,1.75,3.23
2026-05-05,Guarenas,222,220,124.0,8127.98,1.77,36.95,65.55
2026-05-05,Maracaibo,103,98,62.13,8127.98,1.58,82.94,130.83
2026-05-05,Maracay,123,103,134.31,8127.98,0.77,78.91,60.52
2026-05-05,Margarita,179,162,106.82,8127.98,1.52,50.17,76.09
2026-05-05,Puerto la cruz,299,272,168.03,8127.98,1.62,29.88,48.37
2026-05-05,San antonio,0,,,8127.98,,,
2026-05-05,San cristobal,0,,,8127.98,,,
2026-05-05,Test_merida,0,,,8127.98,,,
2026-05-05,Valencia,300,266,152.95,8127.98,1.74,30.56,53.14
2026-05-06,Barquisimeto,442,424,206.31,7962.54,2.06,18.78,38.59
2026-05-06,Cabimas,0,,,7962.54,,,
2026-05-06,Caracas,4989,4764,2783.31,7962.54,1.71,1.67,2.86
2026-05-06,Guarenas,222,200,120.51,7962.54,1.66,39.81,66.07
2026-05-06,Maracaibo,103,80,61.23,7962.54,1.31,99.53,130.05
2026-05-06,Maracay,123,82,127.98,7962.54,0.64,97.1,62.21
2026-05-06,Margarita,173,149,93.15,7962.54,1.6,53.44,85.48
2026-05-06,Puerto la cruz,298,297,163.72,7962.54,1.81,26.81,48.64
2026-05-06,San antonio,0,,,7962.54,,,
2026-05-06,San cristobal,0,,,7962.54,,,
2026-05-06,Test_merida,0,,,7962.54,,,
2026-05-06,Valencia,305,270,153.73,7962.54,1.76,29.49,51.79
2026-05-07,Barquisimeto,470,442,220.42,8705.78,2.01,19.7,39.5
2026-05-07,Cabimas,0,,,8705.78,,,
2026-05-07,Caracas,5477,5171,3170.14,8705.78,1.63,1.68,2.75
2026-05-07,Guarenas,232,213,125.05,8705.78,1.7,40.87,69.62
2026-05-07,Maracaibo,96,90,57.94,8705.78,1.55,96.73,150.24
2026-05-07,Maracay,116,98,161.16,8705.78,0.61,88.83,54.02
2026-05-07,Margarita,175,158,85.41,8705.78,1.85,55.1,101.94
2026-05-07,Puerto la cruz,308,316,164.96,8705.78,1.92,27.55,52.77
2026-05-07,San antonio,0,,,8705.78,,,
2026-05-07,San cristobal,0,,,8705.78,,,
2026-05-07,Test_merida,0,,,8705.78,,,
2026-05-07,Valencia,299,292,157.95,8705.78,1.85,29.81,55.12
2026-05-08,Barquisimeto,540,530,271.48,10853.77,1.95,20.48,39.98
2026-05-08,Cabimas,0,,,10853.77,,,
2026-05-08,Caracas,7149,6765,3609.71,10853.77,1.87,1.6,3.01
2026-05-08,Guarenas,320,302,182.4,10853.77,1.66,35.94,59.5
2026-05-08,Maracaibo,108,94,69.88,10853.77,1.35,115.47,155.33
2026-05-08,Maracay,129,127,173.38,10853.77,0.73,85.46,62.6
2026-05-08,Margarita,197,184,103.05,10853.77,1.79,58.99,105.32
2026-05-08,Puerto la cruz,357,350,194.14,10853.77,1.8,31.01,55.91
2026-05-08,San antonio,0,,,10853.77,,,
2026-05-08,San cristobal,0,,,10853.77,,,
2026-05-08,Test_merida,0,,,10853.77,,,
2026-05-08,Valencia,388,356,197.92,10853.77,1.8,30.49,54.84
2026-05-09,Barquisimeto,519,473,246.66,9990.62,1.92,21.12,40.5
2026-05-09,Cabimas,0,,,9990.62,,,
2026-05-09,Caracas,6175,5990,3443.76,9990.62,1.74,1.67,2.9
2026-05-09,Guarenas,337,288,161.92,9990.62,1.78,34.69,61.7
2026-05-09,Maracaibo,98,63,56.22,9990.62,1.12,158.58,177.72
2026-05-09,Maracay,131,121,176.19,9990.62,0.69,82.57,56.7
2026-05-09,Margarita,195,156,100.9,9990.62,1.55,64.04,99.01
2026-05-09,Puerto la cruz,361,306,183.4,9990.62,1.67,32.65,54.47
2026-05-09,San antonio,0,,,9990.62,,,
2026-05-09,San cristobal,0,,,9990.62,,,
2026-05-09,Test_merida,0,,,9990.62,,,
2026-05-09,Valencia,333,299,173.39,9990.62,1.72,33.41,57.62
2026-05-10,Barquisimeto,530,509,288.77,17485.17,1.76,34.35,60.55
2026-05-10,Cabimas,0,,,17485.17,,,
2026-05-10,Caracas,6498,7001,3223.5,17485.17,2.17,2.5,5.42
2026-05-10,Guarenas,375,404,200.38,17485.17,2.02,43.28,87.26
2026-05-10,Maracaibo,134,84,56.92,17485.17,1.48,208.16,307.18
2026-05-10,Maracay,138,143,161.05,17485.17,0.89,122.27,108.57
2026-05-10,Margarita,197,204,108.17,17485.17,1.89,85.71,161.65
2026-05-10,Puerto la cruz,403,375,213.54,17485.17,1.76,46.63,81.88
2026-05-10,San antonio,0,,,17485.17,,,
2026-05-10,San cristobal,0,,,17485.17,,,
2026-05-10,Test_merida,0,,,17485.17,,,
2026-05-10,Valencia,418,336,199.11,17485.17,1.69,52.04,87.82
2026-05-11,Barquisimeto,436,420,224.9,7976.67,1.87,18.99,35.47
2026-05-11,Cabimas,0,,,7976.67,,,
2026-05-11,Caracas,4656,4801,2516.9,7976.67,1.91,1.66,3.17
2026-05-11,Guarenas,189,199,112.02,7976.67,1.78,40.08,71.21
2026-05-11,Maracaibo,101,75,62.86,7976.67,1.19,106.36,126.9
2026-05-11,Maracay,103,81,96.15,7976.67,0.84,98.48,82.96
2026-05-11,Margarita,171,151,108.1,7976.67,1.4,52.83,73.79
2026-05-11,Puerto la cruz,298,280,162.66,7976.67,1.72,28.49,49.04
2026-05-11,San antonio,0,,,7976.67,,,
2026-05-11,San cristobal,0,,,7976.67,,,
2026-05-11,Test_merida,0,,,7976.67,,,
2026-05-11,Valencia,264,250,136.21,7976.67,1.84,31.91,58.56
2026-05-12,Barquisimeto,467,394,198.67,7874.47,1.98,19.99,39.64
2026-05-12,Cabimas,0,,,7874.47,,,
2026-05-12,Caracas,4799,4568,2651.66,7874.47,1.72,1.72,2.97
2026-05-12,Guarenas,221,201,119.58,7874.47,1.68,39.18,65.85
2026-05-12,Maracaibo,105,90,68.59,7874.47,1.31,87.49,114.8
2026-05-12,Maracay,108,90,99.9,7874.47,0.9,87.49,78.83
2026-05-12,Margarita,176,142,102.69,7874.47,1.38,55.45,76.68
2026-05-12,Puerto la cruz,311,300,164.73,7874.47,1.82,26.25,47.8
2026-05-12,San antonio,0,,,7874.47,,,
2026-05-12,San cristobal,0,,,7874.47,,,
2026-05-12,Test_merida,0,,,7874.47,,,
2026-05-12,Valencia,316,266,164.84,7874.47,1.61,29.6,47.77
2026-05-13,Barquisimeto,498,430,211.35,7861.93,2.03,18.28,37.2
2026-05-13,Cabimas,0,,,7861.93,,,
2026-05-13,Caracas,5661,4687,2546.72,7861.93,1.84,1.68,3.09
2026-05-13,Guarenas,217,231,140.61,7861.93,1.64,34.03,55.91
2026-05-13,Maracaibo,107,76,61.21,7861.93,1.24,103.45,128.44
2026-05-13,Maracay,103,97,95.29,7861.93,1.02,81.05,82.5
2026-05-13,Margarita,172,144,95.69,7861.93,1.5,54.6,82.16
2026-05-13,Puerto la cruz,310,286,168.24,7861.93,1.7,27.49,46.73
2026-05-13,San antonio,0,,,7861.93,,,
2026-05-13,San cristobal,0,,,7861.93,,,
2026-05-13,Test_merida,0,,,7861.93,,,
2026-05-13,Valencia,285,284,148.53,7861.93,1.91,27.68,52.93
2026-05-14,Barquisimeto,516,416,208.46,8590,2.0,20.65,41.21
2026-05-14,Cabimas,0,,,8590,,,
2026-05-14,Caracas,6265,5433,3188.26,8590,1.7,1.58,2.69
2026-05-14,Guarenas,309,205,150.13,8590,1.37,41.9,57.22
2026-05-14,Maracaibo,105,83,63.59,8590,1.31,103.49,135.09
2026-05-14,Maracay,109,67,119.63,8590,0.56,128.21,71.8
2026-05-14,Margarita,189,154,110.03,8590,1.4,55.78,78.07
2026-05-14,Puerto la cruz,336,323,179.48,8590,1.8,26.59,47.86
2026-05-14,San antonio,0,,,8590,,,
2026-05-14,San cristobal,0,,,8590,,,
2026-05-14,Test_merida,0,,,8590,,,
2026-05-14,Valencia,347,272,168.93,8590,1.61,31.58,50.85
2026-05-15,Barquisimeto,602,574,255.17,11500.05,2.25,20.03,45.07
2026-05-15,Cabimas,0,,,11500.05,,,
2026-05-15,Caracas,7667,7295,3577.56,11500.05,2.04,1.58,3.21
2026-05-15,Guarenas,367,343,186.73,11500.05,1.84,33.53,61.59
2026-05-15,Maracaibo,108,99,79.72,11500.05,1.24,116.16,144.26
2026-05-15,Maracay,230,129,181.41,11500.05,0.71,89.15,63.39
2026-05-15,Margarita,217,183,120.9,11500.05,1.51,62.84,95.12
2026-05-15,Puerto la cruz,381,417,205.53,11500.05,2.03,27.58,55.95
2026-05-15,San antonio,0,,,11500.05,,,
2026-05-15,San cristobal,0,,,11500.05,,,
2026-05-15,Test_merida,0,,,11500.05,,,
2026-05-15,Valencia,404,351,220.58,11500.05,1.59,32.76,52.14
2026-05-16,Barquisimeto,491,563,263.55,11113.3,2.14,19.74,42.17
2026-05-16,Cabimas,0,,,11113.3,,,
2026-05-16,Caracas,5851,6866,3319.39,11113.3,2.07,1.62,3.35
2026-05-16,Guarenas,270,380,187.76,11113.3,2.02,29.25,59.19
2026-05-16,Maracaibo,101,90,69.01,11113.3,1.3,123.48,161.04
2026-05-16,Maracay,157,120,142.27,11113.3,0.84,92.61,78.11
2026-05-16,Margarita,201,188,101.25,11113.3,1.86,59.11,109.77
2026-05-16,Puerto la cruz,374,395,203.18,11113.3,1.94,28.13,54.7
2026-05-16,San antonio,0,,,11113.3,,,
2026-05-16,San cristobal,0,,,11113.3,,,
2026-05-16,Test_merida,0,,,11113.3,,,
2026-05-16,Valencia,335,360,211.44,11113.3,1.7,30.87,52.56
2026-05-17,Barquisimeto,434,425,245.86,11095.44,1.73,26.11,45.13
2026-05-17,Cabimas,0,,,11095.44,,,
2026-05-17,Caracas,5846,6409,3044.43,11095.44,2.11,1.73,3.64
2026-05-17,Guarenas,286,289,163.82,11095.44,1.76,38.39,67.73
2026-05-17,Maracaibo,135,92,80.35,11095.44,1.14,120.6,138.09
2026-05-17,Maracay,107,110,132.63,11095.44,0.83,100.87,83.66
2026-05-17,Margarita,209,181,120.16,11095.44,1.51,61.3,92.34
2026-05-17,Puerto la cruz,318,298,162.51,11095.44,1.83,37.23,68.27
2026-05-17,San antonio,0,,,11095.44,,,
2026-05-17,San cristobal,0,,,11095.44,,,
2026-05-17,Test_merida,0,,,11095.44,,,
2026-05-17,Valencia,366,348,201.59,11095.44,1.73,31.88,55.04
2026-05-18,Barquisimeto,373,421,210.83,7992.14,2.0,18.98,37.91
2026-05-18,Cabimas,0,,,7992.14,,,
2026-05-18,Caracas,4651,4799,2945.95,7992.14,1.63,1.67,2.71
2026-05-18,Guarenas,180,222,130.37,7992.14,1.7,36,61.3
2026-05-18,Maracaibo,94,90,81.3,7992.14,1.11,88.8,98.3
2026-05-18,Maracay,90,79,87.97,7992.14,0.9,101.17,90.85
2026-05-18,Margarita,156,143,104.56,7992.14,1.37,55.89,76.44
2026-05-18,Puerto la cruz,288,301,175.0,7992.14,1.72,26.55,45.67
2026-05-18,San antonio,0,,,7992.14,,,
2026-05-18,San cristobal,0,,,7992.14,,,
2026-05-18,Test_merida,0,,,7992.14,,,
2026-05-18,Valencia,265,272,154.26,7992.14,1.76,29.38,51.81
2026-05-19,Barquisimeto,399,401,196.57,8016.55,2.04,19.99,40.78
2026-05-19,Cabimas,0,,,8016.55,,,
2026-05-19,Caracas,4790,4578,2802.32,8016.55,1.63,1.75,2.86
2026-05-19,Guarenas,222,209,128.57,8016.55,1.63,38.36,62.35
2026-05-19,Maracaibo,95,105,75.94,8016.55,1.38,76.35,105.57
2026-05-19,Maracay,74,75,86.51,8016.55,0.87,106.89,92.66
2026-05-19,Margarita,168,154,89.7,8016.55,1.72,52.06,89.37
2026-05-19,Puerto la cruz,294,262,161.87,8016.55,1.62,30.6,49.52
2026-05-19,San antonio,0,,,8016.55,,,
2026-05-19,San cristobal,0,,,8016.55,,,
2026-05-19,Test_merida,0,,,8016.55,,,
2026-05-19,Valencia,289,284,161.32,8016.55,1.76,28.23,49.69
2026-05-20,Barquisimeto,398,447,191.5,8061.74,2.33,18.04,42.1
2026-05-20,Cabimas,0,,,8061.74,,,
2026-05-20,Caracas,5109,4828,2996.5,8061.74,1.61,1.67,2.69
2026-05-20,Guarenas,208,211,129.57,8061.74,1.63,38.21,62.22
2026-05-20,Maracaibo,87,96,70.38,8061.74,1.36,83.98,114.55
2026-05-20,Maracay,110,81,98.58,8061.74,0.82,99.53,81.78
2026-05-20,Margarita,171,136,78.45,8061.74,1.73,59.28,102.77
2026-05-20,Puerto la cruz,283,240,155.94,8061.74,1.54,33.59,51.7
2026-05-20,San antonio,0,,,8061.74,,,
2026-05-20,San cristobal,0,,,8061.74,,,
2026-05-20,Test_merida,0,,,8061.74,,,
2026-05-20,Valencia,269,284,163.06,8061.74,1.74,28.39,49.44
2026-05-21,Barquisimeto,479,441,201.41,8707.47,2.19,19.74,43.23
2026-05-21,Cabimas,0,,,8707.47,,,
2026-05-21,Caracas,5312,5329,2938.24,8707.47,1.81,1.63,2.96
2026-05-21,Guarenas,229,213,167.88,8707.47,1.27,40.88,51.87
2026-05-21,Maracaibo,86,91,69.75,8707.47,1.3,95.69,124.84
2026-05-21,Maracay,106,115,108.16,8707.47,1.06,75.72,80.51
2026-05-21,Margarita,165,167,101.32,8707.47,1.65,52.14,85.94
2026-05-21,Puerto la cruz,292,307,187.43,8707.47,1.64,28.36,46.46
2026-05-21,San antonio,0,,,8707.47,,,
2026-05-21,San cristobal,0,,,8707.47,,,
2026-05-21,Test_merida,0,,,8707.47,,,
2026-05-21,Valencia,292,289,163.07,8707.47,1.77,30.13,53.4
2026-05-22,Barquisimeto,564,480,249.43,10987.51,1.92,22.89,44.05
2026-05-22,Cabimas,0,,,10987.51,,,
2026-05-22,Caracas,6898,6893,3533.62,10987.51,1.95,1.59,3.11
2026-05-22,Guarenas,312,322,194.91,10987.51,1.65,34.12,56.37
2026-05-22,Maracaibo,106,107,75.74,10987.51,1.41,102.69,145.08
2026-05-22,Maracay,105,133,122.35,10987.51,1.09,82.61,89.81
2026-05-22,Margarita,184,190,120.44,10987.51,1.58,57.83,91.23
2026-05-22,Puerto la cruz,354,384,190.83,10987.51,2.01,28.61,57.58
2026-05-22,San antonio,0,,,10987.51,,,
2026-05-22,San cristobal,0,,,10987.51,,,
2026-05-22,Test_merida,0,,,10987.51,,,
2026-05-22,Valencia,347,386,214.12,10987.51,1.8,28.47,51.31
2026-05-23,Barquisimeto,485,522,243.07,10928.69,2.15,20.94,44.96
2026-05-23,Cabimas,0,,,10928.69,,,
2026-05-23,Caracas,6081,6404,3447.53,10928.69,1.86,1.71,3.17
2026-05-23,Guarenas,312,323,160.81,10928.69,2.01,33.83,67.96
2026-05-23,Maracaibo,85,92,65.32,10928.69,1.41,118.79,167.32
2026-05-23,Maracay,125,137,107.94,10928.69,1.27,79.77,101.25
2026-05-23,Margarita,178,211,107.77,10928.69,1.96,51.79,101.4
2026-05-23,Puerto la cruz,367,372,204.54,10928.69,1.82,29.38,53.43
2026-05-23,San antonio,0,,,10928.69,,,
2026-05-23,San cristobal,0,,,10928.69,,,
2026-05-23,Test_merida,0,,,10928.69,,,
2026-05-23,Valencia,346,370,203.95,10928.69,1.81,29.54,53.58
2026-05-24,Barquisimeto,499,426,251.82,10268.09,1.69,24.1,40.78
2026-05-24,Cabimas,0,,,10268.09,,,
2026-05-24,Caracas,5629,5919,2936.12,10268.09,2.02,1.73,3.5
2026-05-24,Guarenas,270,282,154.16,10268.09,1.83,36.41,66.61
2026-05-24,Maracaibo,94,87,60.94,10268.09,1.43,118.02,168.49
2026-05-24,Maracay,135,112,103.1,10268.09,1.09,91.68,99.59
2026-05-24,Margarita,177,185,108.85,10268.09,1.7,55.5,94.33
2026-05-24,Puerto la cruz,304,302,189.75,10268.09,1.59,34,54.11
2026-05-24,San antonio,0,,,10268.09,,,
2026-05-24,San cristobal,0,,,10268.09,,,
2026-05-24,Test_merida,0,,,10268.09,,,
2026-05-24,Valencia,299,310,191.3,10268.09,1.62,33.12,53.68
2026-05-25,Barquisimeto,413,393,234.62,7692.76,1.68,19.57,32.79
2026-05-25,Cabimas,0,,,7692.76,,,
2026-05-25,Caracas,4945,4570,2953.73,7692.76,1.55,1.68,2.6
2026-05-25,Guarenas,177,198,143.05,7692.76,1.38,38.85,53.78
2026-05-25,Maracaibo,94,93,61.91,7692.76,1.5,82.72,124.26
2026-05-25,Maracay,100,94,85.23,7692.76,1.1,81.84,90.26
2026-05-25,Margarita,160,161,105.65,7692.76,1.52,47.78,72.82
2026-05-25,Puerto la cruz,288,285,189.79,7692.76,1.5,26.99,40.53
2026-05-25,San antonio,0,,,7692.76,,,
2026-05-25,San cristobal,0,,,7692.76,,,
2026-05-25,Test_merida,0,,,7692.76,,,
2026-05-25,Valencia,266,270,147.62,7692.76,1.83,28.49,52.11
2026-05-26,Barquisimeto,472,390,203.81,8301.19,1.91,21.29,40.73
2026-05-26,Cabimas,0,,,8301.19,,,
2026-05-26,Caracas,4991,4793,3042.68,8301.19,1.58,1.73,2.73
2026-05-26,Guarenas,218,219,135.64,8301.19,1.61,37.9,61.2
2026-05-26,Maracaibo,101,93,68.5,8301.19,1.36,89.26,121.19
2026-05-26,Maracay,163,94,93.18,8301.19,1.01,88.31,89.09
2026-05-26,Margarita,166,164,96.08,8301.19,1.71,50.62,86.39
2026-05-26,Puerto la cruz,284,323,188.82,8301.19,1.71,25.7,43.96
2026-05-26,San antonio,0,,,8301.19,,,
2026-05-26,San cristobal,0,,,8301.19,,,
2026-05-26,Test_merida,0,,,8301.19,,,
2026-05-26,Valencia,269,286,149.74,8301.19,1.91,29.03,55.44
2026-05-27,Barquisimeto,418,465,217.78,8367.62,2.14,17.99,38.42
2026-05-27,Cabimas,0,,,8367.62,,,
2026-05-27,Caracas,5201,4910,3238.0,8367.62,1.52,1.7,2.58
2026-05-27,Guarenas,205,199,138.33,8367.62,1.44,42.05,60.49
2026-05-27,Maracaibo,85,101,60.29,8367.62,1.68,82.85,138.78
2026-05-27,Maracay,136,116,120.51,8367.62,0.96,72.13,69.43
2026-05-27,Margarita,171,145,88.28,8367.62,1.64,57.71,94.78
2026-05-27,Puerto la cruz,317,288,184.65,8367.62,1.56,29.05,45.32
2026-05-27,San antonio,0,,,8367.62,,,
2026-05-27,San cristobal,0,,,8367.62,,,
2026-05-27,Test_merida,0,,,8367.62,,,
2026-05-27,Valencia,289,308,153.7,8367.62,2.0,27.17,54.44
2026-05-28,Barquisimeto,423,454,216.3,9700.49,2.1,21.37,44.85
2026-05-28,Cabimas,0,,,9700.49,,,
2026-05-28,Caracas,5617,5788,3739.14,9700.49,1.55,1.68,2.59
2026-05-28,Guarenas,222,248,138.32,9700.49,1.79,39.11,70.13
2026-05-28,Maracaibo,87,96,59.37,9700.49,1.62,101.05,163.4
2026-05-28,Maracay,135,162,139.33,9700.49,1.16,59.88,69.62
2026-05-28,Margarita,175,152,109.04,9700.49,1.39,63.82,88.96
2026-05-28,Puerto la cruz,362,357,205.39,9700.49,1.74,27.17,47.23
2026-05-28,San antonio,0,,,9700.49,,,
2026-05-28,San cristobal,0,,,9700.49,,,
2026-05-28,Test_merida,0,,,9700.49,,,
2026-05-28,Valencia,279,342,166.91,9700.49,2.05,28.36,58.12
2026-05-29,Barquisimeto,613,610,265.86,12481.8,2.29,20.46,46.95
2026-05-29,Cabimas,0,,,12481.8,,,
2026-05-29,Caracas,7392,7689,4459.04,12481.8,1.72,1.62,2.8
2026-05-29,Guarenas,305,374,186.75,12481.8,2.0,33.37,66.84
2026-05-29,Maracaibo,96,102,57.85,12481.8,1.76,122.37,215.76
2026-05-29,Maracay,151,189,150.65,12481.8,1.25,66.04,82.85
2026-05-29,Margarita,186,206,132.7,12481.8,1.55,60.59,94.06
2026-05-29,Puerto la cruz,339,383,225.65,12481.8,1.7,32.59,55.32
2026-05-29,San antonio,0,,,12481.8,,,
2026-05-29,San cristobal,0,,,12481.8,,,
2026-05-29,Test_merida,0,,,12481.8,,,
2026-05-29,Valencia,334,390,221.94,12481.8,1.76,32,56.24
2026-05-30,Barquisimeto,499,537,272.66,11868.15,1.97,22.1,43.53
2026-05-30,Cabimas,0,,,11868.15,,,
2026-05-30,Caracas,6437,7121,4471.92,11868.15,1.59,1.67,2.65
2026-05-30,Guarenas,307,405,178.93,11868.15,2.26,29.3,66.33
2026-05-30,Maracaibo,87,99,56.59,11868.15,1.75,119.88,209.71
2026-05-30,Maracay,160,163,169.47,11868.15,0.96,72.81,70.03
2026-05-30,Margarita,182,192,123.03,11868.15,1.56,61.81,96.46
2026-05-30,Puerto la cruz,354,391,207.05,11868.15,1.89,30.35,57.32
2026-05-30,San antonio,0,,,11868.15,,,
2026-05-30,San cristobal,0,,,11868.15,,,
2026-05-30,Test_merida,0,,,11868.15,,,
2026-05-30,Valencia,367,376,190.89,11868.15,1.97,31.56,62.17
2026-05-31,Barquisimeto,435,419,250.18,12244.12,1.67,29.22,48.94
2026-05-31,Cabimas,0,,,12244.12,,,
2026-05-31,Caracas,6142,7097,3959.16,12244.12,1.79,1.73,3.09
2026-05-31,Guarenas,286,350,163.14,12244.12,2.15,34.98,75.05
2026-05-31,Maracaibo,89,104,56.6,12244.12,1.84,117.73,216.31
2026-05-31,Maracay,226,193,141.83,12244.12,1.36,63.44,86.33
2026-05-31,Margarita,175,188,121.51,12244.12,1.55,65.13,100.77
2026-05-31,Puerto la cruz,338,329,178.08,12244.12,1.85,37.22,68.76
2026-05-31,San antonio,0,,,12244.12,,,
2026-05-31,San cristobal,0,,,12244.12,,,
2026-05-31,Test_merida,0,,,12244.12,,,
2026-05-31,Valencia,329,340,179.95,12244.12,1.89,36.01,68.04
2026-06-01,Barquisimeto,416,435,197.02,12918.21,2.21,29.7,65.57
2026-06-01,Cabimas,0,,,12918.21,,,
2026-06-01,Caracas,4736,5093,3590.91,12918.21,1.42,2.54,3.6
2026-06-01,Guarenas,193,220,128.08,12918.21,1.72,58.72,100.86
2026-06-01,Maracaibo,90,98,63.26,12918.21,1.55,131.82,204.21
2026-06-01,Maracay,142,99,133.97,12918.21,0.74,130.49,96.43
2026-06-01,Margarita,163,163,110.55,12918.21,1.47,79.25,116.86
2026-06-01,Puerto la cruz,277,346,179.66,12918.21,1.93,37.34,71.9
2026-06-01,San antonio,0,,,12918.21,,,
2026-06-01,San cristobal,0,,,12918.21,,,
2026-06-01,Test_merida,0,,,12918.21,,,
2026-06-01,Valencia,263,294,146.99,12918.21,2.0,43.94,87.89
2026-06-02,Barquisimeto,435,442,200.79,8777.74,2.2,19.86,43.72
2026-06-02,Cabimas,0,,,8777.74,,,
